"","Order_Number","Filing_Date","Payment_Date","Charter","Property_Type","Real_estate","k.u.","Management_ID","LIST_ID","IDENTITY_ID","cast_number","plot_num"
"2244","V-24355/2016-702","24.10.2016 09:58:39","27.01.2017 08:54:33","Smlouva kupní","PAR","è. 4422/384 Líšeò","Líšeò 612405",45840556010,37411649010,2398571702,"612405","4422/384"
"2245","V-24355/2016-702","24.10.2016 09:58:39","27.01.2017 08:54:33","Smlouva kupní","PAR","è. 4422/385 Líšeò","Líšeò 612405",45840556010,37411649010,2398572702,"612405","4422/385"
"2246","V-24355/2016-702","24.10.2016 09:58:39","27.01.2017 08:54:33","Smlouva kupní","PAR","è. 4422/396 Líšeò","Líšeò 612405",45840556010,37411649010,2398583702,"612405","4422/396"
"2247","V-24871/2016-702","27.10.2016 12:51:35","03.02.2017 10:37:30","Smlouva kupní","PAR","è. 895/3 Staré Brno","Staré Brno 610089",45922268010,37491522010,2414593702,"610089","0895/3"
"2248","V-24871/2016-702","27.10.2016 12:51:35","03.02.2017 10:37:30","Smlouva kupní","PAR","è. 895/9 Staré Brno","Staré Brno 610089",45922268010,37491522010,48684822010,"610089","0895/9"
"2249","V-24894/2016-702","27.10.2016 13:59:32","19.01.2017 13:39:26","Smlouva kupní","PAR","è. 3634/2 Tuøany","Tuøany 612171",45927148010,37507296010,40233992010,"612171","3634/2"
"2250","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 491/3 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,56842773010,"775550","0491/3"
"2251","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 491/5 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,56842775010,"775550","0491/5"
"2252","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 90/6 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,1620714702,"775550","0090/6"
"2253","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 91/1 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,1974823702,"775550","0091/1"
"2254","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 91/19 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,56842742010,"775550","0091/19"
"2255","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 91/25 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,56842748010,"775550","0091/25"
"2256","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 91/26 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,56842749010,"775550","0091/26"
"2257","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 91/27 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,56842750010,"775550","0091/27"
"2258","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 91/28 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,56842751010,"775550","0091/28"
"2259","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 97/23 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,56842756010,"775550","0097/23"
"2260","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 97/33 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,56842766010,"775550","0097/33"
"2261","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 97/34 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,56842767010,"775550","0097/34"
"2262","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 97/39 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,56842771010,"775550","0097/39"
"2263","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 97/8 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,1933426702,"775550","0097/8"
"2264","V-25071/2016-702","31.10.2016 14:17:46","06.01.2017 08:48:57","Smlouva kupní","PAR","è. 97/9 Útìchov u Brna","Útìchov u Brna 775550",45960375010,37521301010,1974826702,"775550","0097/9"
"2265","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 491/3 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,56842773010,"775550","0491/3"
"2266","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 491/5 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,56842775010,"775550","0491/5"
"2267","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 90/6 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,1620714702,"775550","0090/6"
"2268","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 91/1 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,1974823702,"775550","0091/1"
"2269","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 91/18 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,56842741010,"775550","0091/18"
"2270","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 91/19 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,56842742010,"775550","0091/19"
"2271","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 91/25 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,56842748010,"775550","0091/25"
"2272","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 91/26 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,56842749010,"775550","0091/26"
"2273","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 97/23 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,56842756010,"775550","0097/23"
"2274","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 97/39 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,56842771010,"775550","0097/39"
"2275","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 97/8 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,1933426702,"775550","0097/8"
"2276","V-25073/2016-702","31.10.2016 14:17:46","19.01.2017 10:20:58","Smlouva kupní","PAR","è. 97/9 Útìchov u Brna","Útìchov u Brna 775550",45960420010,37521353010,1974826702,"775550","0097/9"
"2277","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 491/3 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,56842773010,"775550","0491/3"
"2278","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 491/5 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,56842775010,"775550","0491/5"
"2279","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 90/6 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,1620714702,"775550","0090/6"
"2280","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 91/1 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,1974823702,"775550","0091/1"
"2281","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 91/15 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,56842738010,"775550","0091/15"
"2282","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 91/19 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,56842742010,"775550","0091/19"
"2283","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 91/25 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,56842748010,"775550","0091/25"
"2284","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 91/26 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,56842749010,"775550","0091/26"
"2285","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 97/23 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,56842756010,"775550","0097/23"
"2286","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 97/26 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,56842759010,"775550","0097/26"
"2287","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 97/39 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,56842771010,"775550","0097/39"
"2288","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 97/8 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,1933426702,"775550","0097/8"
"2289","V-25076/2016-702","31.10.2016 14:17:46","06.01.2017 08:58:45","Smlouva kupní","PAR","è. 97/9 Útìchov u Brna","Útìchov u Brna 775550",45960485010,37521401010,1974826702,"775550","0097/9"
"2290","V-25306/2016-702","02.11.2016 12:58:03","09.01.2017 09:35:44","Smlouva kupní","PAR","è. 329/28 Ivanovice","Ivanovice 655856",46000213010,37583091010,2484661702,"655856","0329/28"
"2291","V-25552/2016-702","04.11.2016 11:27:49","15.02.2017 07:33:13","Smlouva kupní","PAR","è. 138/1 Sadová","Sadová 611565",46042986010,37619419010,1582990702,"611565","0138/1"
"2292","V-25552/2016-702","04.11.2016 11:27:49","15.02.2017 07:33:13","Smlouva kupní","PAR","è. 138/18 Sadová","Sadová 611565",46042986010,37619419010,50698247010,"611565","0138/18"
"2293","V-25552/2016-702","04.11.2016 11:27:49","15.02.2017 07:33:13","Smlouva kupní","PAR","è. 138/20 Sadová","Sadová 611565",46042986010,37619419010,50698249010,"611565","0138/20"
"2294","V-25552/2016-702","04.11.2016 11:27:49","15.02.2017 07:33:13","Smlouva kupní","PAR","è. 138/22 Sadová","Sadová 611565",46042986010,37619419010,50698251010,"611565","0138/22"
"2295","V-25552/2016-702","04.11.2016 11:27:49","15.02.2017 07:33:13","Smlouva kupní","PAR","è. 138/6 Sadová","Sadová 611565",46042986010,37619419010,50698235010,"611565","0138/6"
"2296","V-25552/2016-702","04.11.2016 11:27:49","15.02.2017 07:33:13","Smlouva kupní","PAR","è. 138/7 Sadová","Sadová 611565",46042986010,37619419010,50698236010,"611565","0138/7"
"2297","V-25651/2016-702","07.11.2016 12:10:00","03.02.2017 11:33:50","Smlouva kupní","PAR","è. 138/1 Sadová","Sadová 611565",46070725010,37632850010,1582990702,"611565","0138/1"
"2298","V-25651/2016-702","07.11.2016 12:10:00","03.02.2017 11:33:50","Smlouva kupní","PAR","è. 138/18 Sadová","Sadová 611565",46070725010,37632850010,50698247010,"611565","0138/18"
"2299","V-25651/2016-702","07.11.2016 12:10:00","03.02.2017 11:33:50","Smlouva kupní","PAR","è. 138/20 Sadová","Sadová 611565",46070725010,37632850010,50698249010,"611565","0138/20"
"2300","V-25651/2016-702","07.11.2016 12:10:00","03.02.2017 11:33:50","Smlouva kupní","PAR","è. 138/22 Sadová","Sadová 611565",46070725010,37632850010,50698251010,"611565","0138/22"
"2301","V-25651/2016-702","07.11.2016 12:10:00","03.02.2017 11:33:50","Smlouva kupní","PAR","è. 138/6 Sadová","Sadová 611565",46070725010,37632850010,50698235010,"611565","0138/6"
"2302","V-25651/2016-702","07.11.2016 12:10:00","03.02.2017 11:33:50","Smlouva kupní","PAR","è. 138/7 Sadová","Sadová 611565",46070725010,37632850010,50698236010,"611565","0138/7"
"2303","V-25652/2016-702","07.11.2016 12:10:00","02.02.2017 07:21:41","Smlouva kupní","PAR","è. 138/1 Sadová","Sadová 611565",46070771010,37631840010,1582990702,"611565","0138/1"
"2304","V-25652/2016-702","07.11.2016 12:10:00","02.02.2017 07:21:41","Smlouva kupní","PAR","è. 138/18 Sadová","Sadová 611565",46070771010,37631840010,50698247010,"611565","0138/18"
"2305","V-25652/2016-702","07.11.2016 12:10:00","02.02.2017 07:21:41","Smlouva kupní","PAR","è. 138/20 Sadová","Sadová 611565",46070771010,37631840010,50698249010,"611565","0138/20"
"2306","V-25652/2016-702","07.11.2016 12:10:00","02.02.2017 07:21:41","Smlouva kupní","PAR","è. 138/22 Sadová","Sadová 611565",46070771010,37631840010,50698251010,"611565","0138/22"
"2307","V-25652/2016-702","07.11.2016 12:10:00","02.02.2017 07:21:41","Smlouva kupní","PAR","è. 138/6 Sadová","Sadová 611565",46070771010,37631840010,50698235010,"611565","0138/6"
"2308","V-25652/2016-702","07.11.2016 12:10:00","02.02.2017 07:21:41","Smlouva kupní","PAR","è. 138/7 Sadová","Sadová 611565",46070771010,37631840010,50698236010,"611565","0138/7"
"2309","V-25652/2016-702","07.11.2016 12:10:00","02.02.2017 07:21:41","Smlouva kupní","PAR","è. 138/8 Sadová","Sadová 611565",46070771010,37631840010,50698237010,"611565","0138/8"
"2310","V-25652/2016-702","07.11.2016 12:10:00","02.02.2017 07:21:41","Smlouva kupní","PAR","è. 142/4 Sadová","Sadová 611565",46070771010,37631840010,50698252010,"611565","0142/4"
"2311","V-25833/2016-702","08.11.2016 14:05:57","02.02.2017 09:15:29","Smlouva kupní","PAR","è. 138/1 Sadová","Sadová 611565",46099543010,37660338010,1582990702,"611565","0138/1"
"2312","V-25833/2016-702","08.11.2016 14:05:57","02.02.2017 09:15:29","Smlouva kupní","PAR","è. 138/18 Sadová","Sadová 611565",46099543010,37660338010,50698247010,"611565","0138/18"
"2313","V-25833/2016-702","08.11.2016 14:05:57","02.02.2017 09:15:29","Smlouva kupní","PAR","è. 138/20 Sadová","Sadová 611565",46099543010,37660338010,50698249010,"611565","0138/20"
"2314","V-25833/2016-702","08.11.2016 14:05:57","02.02.2017 09:15:29","Smlouva kupní","PAR","è. 138/22 Sadová","Sadová 611565",46099543010,37660338010,50698251010,"611565","0138/22"
"2315","V-25833/2016-702","08.11.2016 14:05:57","02.02.2017 09:15:29","Smlouva kupní","PAR","è. 138/6 Sadová","Sadová 611565",46099543010,37660338010,50698235010,"611565","0138/6"
"2316","V-25833/2016-702","08.11.2016 14:05:57","02.02.2017 09:15:29","Smlouva kupní","PAR","è. 138/7 Sadová","Sadová 611565",46099543010,37660338010,50698236010,"611565","0138/7"
"2317","V-25834/2016-702","08.11.2016 14:08:49","03.02.2017 11:34:09","Smlouva kupní","PAR","è. 138/1 Sadová","Sadová 611565",46099587010,37662728010,1582990702,"611565","0138/1"
"2318","V-25834/2016-702","08.11.2016 14:08:49","03.02.2017 11:34:09","Smlouva kupní","PAR","è. 138/18 Sadová","Sadová 611565",46099587010,37662728010,50698247010,"611565","0138/18"
"2319","V-25834/2016-702","08.11.2016 14:08:49","03.02.2017 11:34:09","Smlouva kupní","PAR","è. 138/20 Sadová","Sadová 611565",46099587010,37662728010,50698249010,"611565","0138/20"
"2320","V-25834/2016-702","08.11.2016 14:08:49","03.02.2017 11:34:09","Smlouva kupní","PAR","è. 138/22 Sadová","Sadová 611565",46099587010,37662728010,50698251010,"611565","0138/22"
"2321","V-25834/2016-702","08.11.2016 14:08:49","03.02.2017 11:34:09","Smlouva kupní","PAR","è. 138/6 Sadová","Sadová 611565",46099587010,37662728010,50698235010,"611565","0138/6"
"2322","V-25834/2016-702","08.11.2016 14:08:49","03.02.2017 11:34:09","Smlouva kupní","PAR","è. 138/7 Sadová","Sadová 611565",46099587010,37662728010,50698236010,"611565","0138/7"
"2323","V-25836/2016-702","08.11.2016 14:08:49","03.02.2017 11:34:41","Smlouva kupní","PAR","è. 138/7 Sadová","Sadová 611565",46100625010,37661164010,50698236010,"611565","0138/7"
"2324","V-26059/2016-702","10.11.2016 13:04:22","17.01.2017 10:07:23","Smlouva kupní, Smlouva o zøízení vìcného bøemene - bezúplatná","PAR","è. 3465/73 Øeèkovice","Øeèkovice 611646",46141501010,37695403010,58157287010,"611646","3465/73"
"2325","V-26294/2016-702","14.11.2016 14:32:29","03.02.2017 11:35:14","Smlouva kupní","PAR","è. 138/1 Sadová","Sadová 611565",46189529010,37746408010,1582990702,"611565","0138/1"
"2326","V-26294/2016-702","14.11.2016 14:32:29","03.02.2017 11:35:14","Smlouva kupní","PAR","è. 138/18 Sadová","Sadová 611565",46189529010,37746408010,50698247010,"611565","0138/18"
"2327","V-26294/2016-702","14.11.2016 14:32:29","03.02.2017 11:35:14","Smlouva kupní","PAR","è. 138/20 Sadová","Sadová 611565",46189529010,37746408010,50698249010,"611565","0138/20"
"2328","V-26294/2016-702","14.11.2016 14:32:29","03.02.2017 11:35:14","Smlouva kupní","PAR","è. 138/22 Sadová","Sadová 611565",46189529010,37746408010,50698251010,"611565","0138/22"
"2329","V-26294/2016-702","14.11.2016 14:32:29","03.02.2017 11:35:14","Smlouva kupní","PAR","è. 138/6 Sadová","Sadová 611565",46189529010,37746408010,50698235010,"611565","0138/6"
"2330","V-26294/2016-702","14.11.2016 14:32:29","03.02.2017 11:35:14","Smlouva kupní","PAR","è. 138/7 Sadová","Sadová 611565",46189529010,37746408010,50698236010,"611565","0138/7"
"2331","V-26315/2016-702","14.11.2016 15:56:34","11.01.2017 09:05:59","Smlouva kupní","PAR","è. 1053 Lesná (souèástí je stavba è.e. 90, èst obce Lesná)","Lesná 610887",46192157010,37748065010,1472536702,"610887","1053"
"2332","V-26465/2016-702","16.11.2016 08:02:59","10.01.2017 07:43:18","Smlouva kupní","PAR","è. 385 Sadová","Sadová 611565",46220390010,37793740010,1583434702,"611565","0385"
